id,brewery_id,name,cat_id,style_id,abv,descript,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,892,White Christmas,-1,-1,6.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,175,Winter,-1,-1,10.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,765,Undercover Investigation Shut-Down Ale,3,26,9.28,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,727,Harvest Ale 2006,1,13,11.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,202,Classic Gueuze,5,70,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1315,Gueuze-Lambic,5,70,6.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,484,Schwarzbier / Dunkel,7,86,4.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,779,Sawtooth Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,779,Pole Star Pilsner,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,935,90 Shilling,1,7,5.3,"We introduced 90 Shilling, our flagship beer, at our opening party in 1989. For a while, we'd been wondering - what would happen if we lightened up the traditional Scottish ale? The result is an irresistibly smooth and delicious medium-bodied amber ale. The name 90 Shilling comes from the Scottish method of taxing beer. Only the highest quality beers were taxed 90 Shillings. A shilling was a British coin used from 1549 to 1982. We think you'll find this original ale brilliantly refreshing, and worth every shilling.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,905,Sunshine Wheat,11,116,4.8,"SUNSHINE WHEAT is a great beer for trouncing thirst.  Yet, it has a depth of character that inspires a quiet momentâ€™s reflection. Sunshine Wheat swirls in the mouth with ripples of coriander and orange peel tartness, settling nicely into a tranquil sea of apple and honey tones.  A filtered wheat beer, Sunshine offers a crisp, refreshing alternative to heavier-bodied heffe-weizens.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,174,Grand Cru,-1,-1,9.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,70,Der Weisse Bock,4,55,8.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,176,Stouterik / The Brussels Stout,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,779,Black Jack Porter,2,25,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,161,Lunar Ale,3,38,5.1,"Our first new year-round brand launch since 1996, Lunar Ale is in a category all its own. Brewed using a unique aromatic yeast, this refreshing variety is best described as a cloudy brown ale with a complex, malty aroma and flavor, and a crisp, dry finish.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,604,Denver Pale Ale / DPA,3,26,5.4,"Historically Great Divideâ€™s flagship beer, DPAâ€™s record speaks for itself. By continually garnering national and international recognition, DPA has risen to become one of the most award-winning English-style pale ales in the world.

Sporting a brilliant copper hue and an assertive floral hop aroma, DPA is known for its smooth, malty middle, which is expertly complemented with hearty and complex hop flavor. DPAâ€™s extraordinary hop finish is marked by crisp yet moderate hop bitterness. Its well-balanced profile makes DPA the perfect beer to accompany a hearty mountain picnic or a night on the town. For those who seek beers characterized by excitement, flavor and distinction, Denver Pale Ale is the natural choice.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,296,Grotten Flemish Ale,5,72,7.7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1316,Grand Cru,-1,-1,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,501,Summer Common,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1185,Golden Ale,-1,-1,4.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,174,Ambree,-1,-1,9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,296,Pater 6,5,60,6.7,"This name became a reference. This beer is mostly pointed out with its product name: â€œa Paterkeâ€. 

This â€œPaterkeâ€ is a chestnut coloured dark beer with a high fermentation (6.7 alcohol content) and a full taste.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,187,Blanche de Namur,-1,-1,4.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,905,Skinny Dip,3,37,4.2,"Ever tried a Skinny Dip? You wouldn't be alone. Featured by both Men's Journal and the Today Show as a favorite summer brew, this full-bodied, highly drinkable beer makes a splash every summer in our Seasonal line-up. Cascade hops frolic with a hint of lime leaf, giving the beer complexity that's surprisingly refreshing.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,174,Blanche Double,-1,-1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,236,Summer Bright Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,905,Mothership Wit,-1,-1,4.8,"Our first venture into organically-produced beer, Mothership Wit Organic Wheat Beer elevates the zesty Wit or White beers of Belgium. Our far-flung Beer Rangers affectionately refer to our Fort Collins brewery as the Mothership, a name that conjures images of earth shot from space and the interconnectivity of it all. Mothership Wit is brewed with wheat and barley malt, as well as coriander and orange peel spicing resulting in a balance of citrus and sour flavors held in suspension by a bright burst of carbonation.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,696,Lia Fail Stone of Destiny Ale,-1,-1,4.7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,395,Premium XB Bluebird Bitter,-1,-1,4.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1056,IPA,3,31,5.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,167,Houblon,-1,-1,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,935,Double Pilsner,8,95,8.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,708,Creamy Dark,8,95,4.9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,757,Premium Pils Edelherb,-1,-1,4.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,590,StÃ¼venbrÃ¤u Maibock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,590,Jack of Spades Schwarzbier,7,86,3.9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1179,Shiner Hefeweizen,4,50,5.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1154,Sapporo Premium Beer,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,501,Dark German Lager,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,44,Spring Heat Spiced Wheat,-1,-1,5.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,567,Gose,-1,-1,4.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1176,Pils,-1,-1,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1274,New,8,95,4.6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,369,Eisenbahn Defumada,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,369,Eisenbahn Escura,7,86,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,369,Eisenbahn Dourada,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,501,Fallen Angel Sweet Stout,3,42,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,604,Hot Shot ESB,1,5,5,"HotShot ESB is an easy-drinking and remarkably smooth Extra Special Bitter, brewed in the classic-English style. More assertively hopped than ordinary bitters, light copper-colored HotShot showcases clean hop flavors, balanced by its slightly fruity nose and light-caramel malt character.

While HotShot is one of Great Divideâ€™s easiest-drinking and lower alcohol beers, its complex flavor profile makes it the perfect session beer for craft beer lovers.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,312,Porter,2,25,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,923,NÃ¸gne Ã˜ Imperial Stout,3,43,9,"We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10Â°C/50Â°F. Great with vanilla ice cream or dark chocolate.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,923,NÃ¸gne Ã˜ Porter,2,25,7,"In this quite dark ale, dark malts provide flavors of coffee and dried fruit. Recommended serving temperature 10Â°C/50Â°F.  Try with dark chocolate, cheese, or red meat dishes.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,923,NÃ¸gne Ã˜ Pale Ale,3,26,6,A refreshing light and hoppy ale. Probably our best allrounder.  Recommended serving temperature 8Â°C/45Â°F.  Ideal with barbequed or smoked meat dishes.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,501,Eccentric Belgian Wheat,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1265,Oatmeal Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1265,Amber Light,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1265,New World Wheat,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1265,Maibock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1265,Ironwood Dark,3,38,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1265,Cascade Amber,3,33,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1265,Alpine Gold,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,624,Illuminator Doppelbock,7,90,6.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,624,Old Princeton Landing IPA,3,31,6.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,624,Paddle Out Stout,3,42,5.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,624,Pillar Point Pale Ale,3,26,4.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,624,Sandy Beach Blonde Hefeweizen,4,50,4.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,624,Mavericks Amber Ale,3,33,4.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,624,Harbor Light Ale,-1,-1,4.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1126,Leroy Barleywine,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1126,Oatmeal Stout,3,42,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1126,Amber,3,33,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1126,Blur IPA,3,31,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1126,Pelican Pale,3,26,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1126,Brew Ribbon,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,701,Casey Jones Imperial IPA,3,31,7.25,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,701,Fairfax Coffee Porter,-1,-1,5.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,701,Epiphany Ale,3,33,5.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,701,IPA,3,31,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,701,Chazz Cat Rye,8,95,4.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,701,Shining Star Pale Ale,3,26,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,701,Honey Bunny Blonde Ale,8,95,5.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,701,Kent Lake Kolsch,-1,-1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,892,Old Blarney Barleywine,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,892,Irish Dry Stout,3,42,4.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,892,Kilt Lifter Scottish Ale,1,15,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,892,India Pale Ale,3,26,6.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,588,Blonde Bock,7,90,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,588,Schwarzbier,7,86,4.3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,588,Czech Lager,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,385,Yule Tide,5,61,10,"The latest addition to Baltimore's own Clipper City Brewing Company - Mutiny Fleet is their holiday brew Yule Tide, a Belgian style triple ale, which like the rest of the Mutiny Fleet is distributed in 22 ounce bombers.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,588,Pilsner,-1,-1,5.3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,308,Warka Strong,8,95,7,European Strong Lager,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1074,Porter,2,25,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1074,ESB,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1074,Pale Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1074,Kristall Weizen,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1163,ESB (Extra Special Blizzard),-1,-1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,677,Paint the Town Red,3,33,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,677,Golden Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1004,Train Wreck IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1004,Zone 7 Porter,2,25,3.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1004,Pleasanton Pale,3,26,5.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1004,Island Wheat,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,707,Hefeweizen,4,50,5.6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,707,Red Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,707,Penalty Shot Porter,2,25,5.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,707,India Pale Ale,3,26,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,707,Grid Iron Amber Ale,3,33,5.6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,707,Boys of Summer Wheat,8,95,3.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,523,Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,523,Red Ale,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,523,Hefeweizen,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,523,Bitter,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,523,Double IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,133,Tatonka Stout,3,43,8.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,133,P.M. Porter,2,25,6.4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,133,Jeremiah Red,2,22,7.3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,133,Piranha Pale Ale,3,26,5.7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,133,Harvest Hefeweizen,4,50,4.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,133,Brewhouse Blonde,-1,-1,4.7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,133,Nutty Brewnette,3,38,5.9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,515,India Pale Ale (IPA),3,31,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,515,Belgian Tripel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,515,Belgian Abbey,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,515,Stout,3,42,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,515,Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,515,Best Bitter,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,515,Hefe Weizen,4,50,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,515,Pilsner,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,515,KÃ¶lsch,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,727,Harvest Ale 2005 (Whisky),-1,-1,11.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,727,Harvest Ale 2005 (Calvados),-1,-1,11.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,727,Harvest Ale 2005 (Sherry),-1,-1,11.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1072,Old Crustacean Barleywine 2006,-1,-1,11.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,236,Avalanche Amber,3,33,5.4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,236,Hefe Proper Ale,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,935,Levity Amber Ale,3,33,5.1,"Levity is our lighter take on the amber ale. Munich and honey malts give it a full-bodied flavor and a happy-go-lucky personality. Then we let the finishing hops shine, for a beer that's crisp instead of bitter, as many ambers are. Levity was named by our brewers partly for its light color - and partly for the way it just refuses to take itself too seriously. Hey, we could all use a little levity once in a while.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,935,Easy Street Wheat,11,116,4.6,"Light and refreshing, Easy Street Wheat is an unfiltered American-style wheat beer. Leaving in the yeast gives the beer a nice, smooth finish and a slightly citrusy flavor. Easy Street Wheat gets its name by brewers \taking it easy\"" and not filtering the beer. However",1," then pour the rest and enjoy.""",0,2010-07-22 20:00:20,,,,,,,,,,,,,,,,,,,,,,,,
337,161,Boulevard Pale Ale,3,26,5.4,"Boulevard Pale Ale is a smooth, fruity, well-balanced beer with year-round appeal. A variety of caramel malts impart a rich flavor and amber color, while liberal use of whole hops adds zest and aroma. Pale Ale is the first beer we brewed, and continues to be a perennial favorite.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,161,Bully! Porter,2,25,5.4,"The intense flavors of dark-roasted malt in Boulevardâ€™s rendition of the classic English porter are perfectly balanced by a generous and complex hop character. Bully! Porterâ€™s robust nature makes it the ideal companion to a variety of foods, from seafood to chocolate.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,795,Bovine Belgian Winter Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,795,XX Black Angus Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,795,Blarney Stone Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,795,Bison Brown Ale,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,795,Prairie Pale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,795,Wildcat Wheat,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,161,Boulevard Dry Stout,3,42,4.9,"Velvety black and perfectly opaque, our bottled Dry Stout is the somewhat livelier companion to our popular draught version of this enduring style. This surprisingly smooth, drinkable beer is a delightful harmony of smoky roasted flavors and tangy, coffee-like notes.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,160,Planet Porter / Boulder Porter,2,25,5.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,195,Amber,-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,187,Blanche des Moines,-1,-1,4.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,187,Triple Moine,-1,-1,7.2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,272,Arabier,5,65,9,"An arabier is a pure malt beer 8Â°vol/alc brewed with flower Nugget-hops from Poperinge. It has the special dry-hopping taste and aroma, so appreciated by beer lovers all over the world. It is one of the two main beers from De Dolle Brouwers throughout the year. Aging time is limited due to the fact that hop bitterness is declining with the time. Store arabier cool and dark and serve cool at 10Â°C. Cheers!",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,272,Bos Keun,5,65,8.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,175,Grand Cru,-1,-1,10.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,272,Oerbier,-1,-1,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,272,Dulle Teve / Mad Bitch,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,278,Vuuve,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,284,Gouden Carolus Tripel,-1,-1,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,284,Gouden Carolus Ambrio 1471,-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,269,Pauwel Kwak,-1,-1,8,"LOOK:
Kwak is recognisable by its deep bright amber colour and a dense, creamy coloured head. The pale wood of the glass holder makes a pleasant contrast with the beer.

SMELL:
You will smell a mellow, fruity and malty aroma with a slightly spicy character (coriander, hops). Additional earthy and very subtle aromas of banana and perhaps also a whiff of pineapple or mango in the background.

TASTE:
Discover a very mellow, fruity attack, a nougat-like solidity, and a slightly spicy character with hints of liquorice passing into a warm finish that reminds you of caramelised banana. The bitterness always remains in the background but in the end emerges delicately.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,285,Delirium NoÃ«l,5,72,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,7,Rochefort 10,5,62,11.3,"Reddish-brown colour, with a very compact head and an aroma of figs, feels like honey in the mouth. The alcohol profile is a major component in the flavour of this rich ale. It is very similar to 6 and 8, but has much more of everything. Some may find the high alcohol content to be disagreeable.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,167,McChouffe,3,29,8.5,"Description : Dark Ale, strong, spicy, lightly hoppy, with evoluting taste. Natural Beer, bottle refermented, unfiltered, not pasteurised and without any additives

Alcohol : 8,5% alc./vol.

Original gravity : 16 Â°Plato

Storage : Store the bottles vertically in a cold place, sheltered from light. The yeast deposit can either be drunk or left according to taste

Serve at : 8 to 12Â°C (botlle)",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,236,471 Double IPA,3,31,9.2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,167,La Chouffe Golden Ale,5,65,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,184,Saison Voisin,-1,-1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,322,Olde Expensive Ale,1,13,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,110,Quadrupel,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,110,Tripel,-1,-1,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,110,Dubbel,-1,-1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,903,Old Growler,2,25,6.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,431,Urthel Vlaemse Bock,7,90,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,296,Watou Tripel,5,61,7.5,The flavour of this beer is pleasantly soft and is characterized by a delicate bitterness where the balance between malt and hop is based upon a fruity orange taste with a straight fresh after taste (7.5% alcohol content),5,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,586,Matilda,-1,-1,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,638,Old Engine Oil Special Reserve (aged in malt whisky casks),-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,935,Imperial Stout,3,42,7.1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,757,EKU 28,7,90,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,757,Eisbock,7,90,9.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1115,Doppelbock Dunkel,7,92,8.5,"DoppelBock Dunkel has a pleasant full and creamy body, with a cofeeish aroma. Nicely warming with toffeelike malty sweetness, balanced by a hoppy-bitterness in the finish.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,1385,Special London Ale,1,13,6.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1385,Oatmeal Stout,3,42,5.2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,128,Super,-1,-1,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,128,Wayan,-1,-1,5.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,160,GABF 25th Year Beer,1,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,39,Old Foghorn 2006,-1,-1,9.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,21,Grand Cru 2006,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,363,Cerveza Negra,3,42,6.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,363,Cerveza Diablo,8,95,7.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,363,Cerveza Roja,7,84,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,300,Buffalo Belgian Stout,-1,-1,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,238,Rader AmbrÃ©e,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,238,Rader Blonde,-1,-1,6.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,626,Toleration,-1,-1,4.4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,1185,English Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,425,Ripon Jewel Ale,3,26,5.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,200,XTra,-1,-1,4.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,723,Bam BiÃ¨re,5,74,4.5,"An artisan farmhouse ale that is golden, naturally cloudy, bottle conditioned and dry hopped for a perfectly refreshing balance of spicy malts, hops and yeast.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1115,Samichlaus Bier 2005,7,90,14,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,609,Barleywine,3,35,10,"Our American-style Barleywine undergoes a three hour boil to intensify the caramel malts and the enormous Pacific Northwest hop charge. The result is a rich, estery brew with toffee notes and citrus hop flavors layered throughout. Enjoy this brew fresh today or lay it down for aging to see how the flavors of each vintage evolve.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1177,Old Godfather,-1,-1,10.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1023,Aventinus Weizen-Eisbock,7,90,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1023,Aventinus Weizenstarkbier / Doppel Weizen Bock,4,55,8.2,"Dark-ruby, almost black-colored and streaked with fine top-fermenting yeast, this beer has a compact and persistent head. This is a very intense wheat doppelbock with a complex spicy chocolate-like arome with a hint of banana and raisins. On the palate, you experience a soft touch and on the tongue it is very rich and complex, though fresh with a hint of caramel. It finishes in a rich soft and lightly bitter impression.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
